AGNO;RBD;DGV_RBD;NOM_RBD;LET_RBD;NUM_RBD;COD_REG_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPE;RURAL_RBD;COD_ENSE;APR_HOM_01;APR_HOM_02;APR_HOM_03;APR_HOM_04;APR_HOM_05;APR_HOM_06;APR_HOM_07;APR_HOM_08;APR_HOM_TO;APR_MUJ_01;APR_MUJ_02;APR_MUJ_03;APR_MUJ_04;APR_MUJ_05;APR_MUJ_06;APR_MUJ_07;APR_MUJ_08;APR_MUJ_TO;REP_HOM_01;REP_HOM_02;REP_HOM_03;REP_HOM_04;REP_HOM_05;REP_HOM_06;REP_HOM_07;REP_HOM_08;REP_HOM_TO;REP_MUJ_01;REP_MUJ_02;REP_MUJ_03;REP_MUJ_04;REP_MUJ_05;REP_MUJ_06;REP_MUJ_07;REP_MUJ_08;REP_MUJ_TO;RET_HOM_01;RET_HOM_02;RET_HOM_03;RET_HOM_04;RET_HOM_05;RET_HOM_06;RET_HOM_07;RET_HOM_08;RET_HOM_TO;RET_MUJ_01;RET_MUJ_02;RET_MUJ_03;RET_MUJ_04;RET_MUJ_05;RET_MUJ_06;RET_MUJ_07;RET_MUJ_08;RET_MUJ_TO;TRA_HOM_01;TRA_HOM_02;TRA_HOM_03;TRA_HOM_04;TRA_HOM_05;TRA_HOM_06;TRA_HOM_07;TRA_HOM_08;TRA_HOM_TO;TRA_MUJ_01;TRA_MUJ_02;TRA_MUJ_03;TRA_MUJ_04;TRA_MUJ_05;TRA_MUJ_06;TRA_MUJ_07;TRA_MUJ_08;TRA_MUJ_TO
2008;6510;2;ESCUELA PAILACOYAN;G;410;9;9102;CARAHUE;2;1;110;0;0;1;0;1;0;0;0;2;0;1;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6512;9;ESCUELA VILLA LAS ARAUCARIAS;G;414;9;9102;CARAHUE;2;1;110;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6514;5;QUIRIPIO;G;417;9;9102;CARAHUE;2;1;110;1;3;0;0;0;1;0;0;5;0;0;3;1;0;2;0;0;6;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6515;3;CATRIPULLI;G;418;9;9102;CARAHUE;2;1;110;3;4;1;2;3;4;0;3;20;1;1;0;1;2;3;1;0;9;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;0;0;0;0;0;1;0;1
2008;6518;8;EL MANZANO;G;422;9;9102;CARAHUE;2;1;110;3;3;2;6;0;2;0;1;17;0;2;2;2;2;2;2;1;13;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6519;6;QUILLEM;G;423;9;9102;CARAHUE;2;1;110;2;0;0;0;2;3;0;0;7;1;0;2;2;2;0;0;0;7;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6522;6;PUYANGUE;G;426;9;9102;CARAHUE;2;1;110;0;2;2;2;1;0;0;0;7;3;0;1;1;1;1;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2
2008;6523;4;CHOMIO BAJO;G;428;9;9102;CARAHUE;2;1;110;0;1;2;2;2;0;0;0;7;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6524;2;CULLINCO;G;429;9;9102;CARAHUE;2;1;110;1;1;1;2;4;1;1;4;15;2;5;0;2;2;1;2;1;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6525;0;CARLOS PALMA LAFUENTE;G;431;9;9102;CARAHUE;2;1;110;2;2;1;4;1;7;0;0;17;1;1;3;4;3;3;0;0;15;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;3;0;0;0;0;1;0;0;0;1
2008;6526;9;EL PERAL;G;432;9;9102;CARAHUE;2;1;110;0;0;0;0;1;0;0;0;1;1;2;1;1;2;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6527;7;ALTO YUPEHUE;G;433;9;9102;CARAHUE;2;1;110;1;2;1;0;0;1;0;0;5;2;2;4;0;2;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6528;5;ESCUELA G 435 BAJO YUPEHUE;G;435;9;9102;CARAHUE;2;1;110;4;5;6;4;2;8;2;10;41;4;3;1;5;7;5;4;2;31;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6529;3;MATTE Y SANCHEZ COSTA;G;436;9;9102;CARAHUE;2;1;110;3;1;2;0;0;0;0;0;6;0;1;1;0;0;3;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6530;7;PROFESOR GUILLERMO SALGADO CARRILLO;G;438;9;9102;CARAHUE;2;1;110;1;2;1;0;0;2;0;0;6;1;0;0;1;2;3;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6531;5;CHANQUIN;G;441;9;9102;CARAHUE;2;1;110;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6533;1;SAN JUAN DE TROVOLHUE;G;446;9;9102;CARAHUE;2;1;110;0;0;2;2;1;0;0;0;5;0;2;0;0;1;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6533;1;SAN JUAN DE TROVOLHUE;G;446;9;9102;CARAHUE;2;1;160;0;0;0;4;0;0;0;0;4;0;0;0;4;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6535;8;LOS LAURELES;G;447;9;9102;CARAHUE;2;1;110;0;1;1;1;0;1;0;0;4;1;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2008;6536;6;CULLINCO;G;448;9;9102;CARAHUE;2;1;110;1;1;0;0;2;0;0;0;4;0;2;2;0;0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6538;2;MACHACO CHICO;G;460;9;9102;CARAHUE;2;1;110;0;1;2;2;0;0;0;0;5;0;0;0;1;0;3;0;0;4;0;0;1;1;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6539;0;COI COI;G;554;9;9102;CARAHUE;2;1;110;4;3;2;1;2;2;0;0;14;1;2;1;1;1;1;0;0;7;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6540;4;COLICO;G;801;9;9102;CARAHUE;2;1;110;2;3;2;0;0;0;0;0;7;0;1;1;2;1;0;0;0;5;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6542;0;ESCUELA PARTICULAR ADVENTISTA;.;43;9;9102;CARAHUE;3;0;110;12;6;13;4;7;9;10;10;71;10;8;10;9;9;8;15;12;81;0;0;0;0;1;0;0;0;1;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6544;7;EL COIGUE;.;41;9;9102;CARAHUE;3;1;110;0;1;1;0;3;0;0;0;5;0;4;1;2;0;1;0;0;8;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6545;5;CHANGO;.;44;9;9102;CARAHUE;3;1;110;0;0;1;0;2;1;0;0;4;0;3;1;1;1;0;0;0;6;0;0;0;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6546;3;BAJO PELLAHUEN;.;65;9;9102;CARAHUE;3;1;110;1;1;0;0;0;0;0;0;2;0;0;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6547;1;CENTRO LONCOYAMO;.;115;9;9102;CARAHUE;3;1;110;4;4;5;1;3;0;0;0;17;3;1;1;2;1;2;0;0;10;2;0;0;0;0;1;0;0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6549;8;COLONIA LAS NOCHAS;.;125;9;9102;CARAHUE;3;1;110;3;0;1;0;1;0;0;0;5;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6550;1;VISTA HERMOSA;.;185;9;9102;CARAHUE;3;1;110;4;3;6;5;7;5;5;7;42;5;6;4;10;2;7;4;7;45;1;0;0;1;3;0;1;0;6;0;0;0;0;2;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;2
2008;6552;8;CODIHUE;.;217;9;9102;CARAHUE;3;1;110;5;1;5;2;5;4;3;3;28;1;1;0;3;2;0;4;1;12;0;0;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6553;6;ALTO TIRUA;.;246;9;9102;CARAHUE;3;1;110;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6555;2;PILMAIQUENCO;.;266;9;9102;CARAHUE;3;1;110;1;0;0;0;0;0;0;0;1;2;1;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6556;0;LLIHUIN;.;282;9;9102;CARAHUE;3;1;110;1;2;3;1;1;2;0;0;10;0;0;4;0;2;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6558;7;MIRAFLOR DE PANCUL;.;296;9;9102;CARAHUE;3;1;110;1;1;1;0;3;2;0;0;8;0;0;0;0;2;1;0;0;3;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6560;9;EL AMANECER;.;306;9;9102;CARAHUE;3;1;110;3;4;5;7;5;5;0;0;29;2;2;4;4;7;2;0;0;21;1;1;0;1;0;1;0;0;4;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2;0;0;0;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0
2008;6561;7;SANTA INGRID;.;317;9;9102;CARAHUE;3;1;110;0;1;0;1;3;1;0;0;6;1;2;0;1;0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6562;5;LA ALBORADA;.;318;9;9102;CARAHUE;3;1;110;4;2;3;3;3;5;3;3;26;3;4;3;2;3;2;5;2;24;0;0;0;0;1;1;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6564;1;JOSE MIGUEL CARRERA;.;331;9;9102;CARAHUE;3;1;110;6;3;5;5;4;7;11;11;52;1;3;3;3;3;6;11;7;37;1;0;0;0;0;0;1;0;2;1;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6566;8;JAVIERA CARRERA;.;332;9;9102;CARAHUE;3;1;110;5;2;1;9;3;2;1;2;25;5;7;1;0;6;2;7;1;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;1;0;0;0;0;0;0;0;1
2008;6567;6;JOSE ABERLADO NUNEZ;.;333;9;9111;NUEVA IMPERIAL;3;1;110;1;1;1;1;2;2;0;0;8;2;1;0;0;1;2;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6568;4;EUSEBIO LILLO;.;334;9;9102;CARAHUE;3;1;110;1;2;1;2;1;0;0;0;7;1;0;1;2;2;2;0;0;8;0;1;1;0;0;0;0;0;2;1;0;0;0;1;0;0;0;2;1;4;0;0;0;0;0;0;5;1;0;1;1;0;0;0;0;3;3;0;1;2;0;1;0;0;7;0;0;0;0;2;0;0;0;2
2008;6569;2;LUIS CRUZ MARTINEZ;.;339;9;9102;CARAHUE;3;1;110;2;3;7;2;4;7;6;9;40;1;5;3;4;4;3;5;11;36;0;0;1;0;4;1;2;2;10;1;0;0;0;3;2;0;2;8;0;0;0;0;1;1;0;0;2;0;0;0;0;0;0;2;0;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;2
2008;6570;6;PEDRO DE VALDIVIA;.;341;9;9102;CARAHUE;3;1;110;0;1;3;1;4;1;0;0;10;0;1;2;1;2;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6571;4;MARTA BRUNET;.;343;9;9111;NUEVA IMPERIAL;3;0;110;9;6;9;15;7;11;14;15;86;5;8;4;7;5;7;16;8;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;3;3;1;1;0;0;0;0;0;5
2008;6572;2;RAMON FREIRE;.;344;9;9102;CARAHUE;3;1;110;2;2;2;4;4;7;0;0;21;4;2;3;5;6;5;0;0;25;0;0;1;0;0;0;0;0;1;1;0;2;0;0;0;0;0;3;0;0;0;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6575;7;ALONSO DE ERCILLA;.;357;9;9102;CARAHUE;3;1;110;2;1;2;3;2;2;1;5;18;0;1;2;2;4;1;4;2;16;0;0;0;1;0;2;0;0;3;0;1;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;1;0;0;1;0;2
2008;6576;5;CLAUDIO MATTE;.;359;9;9102;CARAHUE;3;1;110;2;3;3;3;4;2;0;0;17;2;1;0;4;3;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;2
2008;6577;3;CATRIPULLI;.;368;9;9102;CARAHUE;3;1;110;7;2;2;2;2;4;4;2;25;4;7;2;2;4;1;7;3;30;4;3;4;0;1;3;1;1;17;0;0;2;1;1;1;0;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6578;1;LA MONTANA;.;39;9;9102;CARAHUE;3;1;110;1;1;2;0;2;1;0;0;7;1;0;0;0;3;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6580;3;CAMILO HENRIQUEZ;.;371;9;9102;CARAHUE;3;1;110;0;1;1;1;0;1;0;0;4;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6583;8;RUCATRARO;.;377;9;9102;CARAHUE;3;1;110;0;0;1;0;0;0;0;0;1;0;0;0;1;1;2;0;0;4;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1
2008;6584;6;LICEO INDUSTRIAL DE NUEVA IMPERIAL;C;16;9;9111;NUEVA IMPERIAL;5;0;510;105;103;89;92;0;0;0;0;389;1;1;2;0;0;0;0;0;4;8;4;6;5;0;0;0;0;23;0;0;0;0;0;0;0;0;0;4;1;0;1;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6585;4;LICEO LUIS GONZALEZ  VASQUEZ;B;17;9;9111;NUEVA IMPERIAL;2;0;310;71;56;19;21;0;0;0;0;167;81;79;39;48;0;0;0;0;247;9;7;5;1;0;0;0;0;22;9;4;5;0;0;0;0;0;18;15;10;3;0;0;0;0;0;28;6;7;1;1;0;0;0;0;15;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1
2008;6585;4;LICEO LUIS GONZALEZ  VASQUEZ;B;17;9;9111;NUEVA IMPERIAL;2;0;361;0;0;11;0;0;0;0;0;11;0;0;18;0;0;0;0;0;18;0;0;14;0;0;0;0;0;14;0;0;3;0;0;0;0;0;3;0;0;13;0;0;0;0;0;13;0;0;4;0;0;0;0;0;4;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2008;6585;4;LICEO LUIS GONZALEZ  VASQUEZ;B;17;9;9111;NUEVA IMPERIAL;2;0;363;19;0;0;0;0;0;0;0;19;5;0;0;0;0;0;0;0;5;19;0;0;0;0;0;0;0;19;1;0;0;0;0;0;0;0;1;12;0;0;0;0;0;0;0;12;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6585;4;LICEO LUIS GONZALEZ  VASQUEZ;B;17;9;9111;NUEVA IMPERIAL;2;0;410;0;0;4;6;0;0;0;0;10;0;0;10;18;0;0;0;0;28;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;2;0;0;0;0;3;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6585;4;LICEO LUIS GONZALEZ  VASQUEZ;B;17;9;9111;NUEVA IMPERIAL;2;0;510;0;0;11;21;0;0;0;0;32;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6586;2;LICEO JAMES MUNDELL;C;46;9;9121;CHOLCHOL;2;0;110;9;4;5;9;5;8;11;13;64;10;13;6;5;3;6;8;14;65;1;0;1;1;1;1;5;1;11;1;0;0;1;0;0;1;0;3;0;0;0;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;1;1;1;2;0;0;0;1;6;2;1;1;1;0;3;2;0;10
2008;6586;2;LICEO JAMES MUNDELL;C;46;9;9121;CHOLCHOL;2;0;310;18;14;0;0;0;0;0;0;32;21;15;0;0;0;0;0;0;36;6;5;0;0;0;0;0;0;11;2;2;0;0;0;0;0;0;4;11;2;0;0;0;0;0;0;13;4;2;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2008;6586;2;LICEO JAMES MUNDELL;C;46;9;9121;CHOLCHOL;2;0;361;0;0;8;0;0;0;0;0;8;0;0;18;0;0;0;0;0;18;0;0;5;0;0;0;0;0;5;0;0;5;0;0;0;0;0;5;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6586;2;LICEO JAMES MUNDELL;C;46;9;9121;CHOLCHOL;2;0;363;9;0;0;0;0;0;0;0;9;11;0;0;0;0;0;0;0;11;2;0;0;0;0;0;0;0;2;4;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6586;2;LICEO JAMES MUNDELL;C;46;9;9121;CHOLCHOL;2;0;410;0;0;14;14;0;0;0;0;28;0;0;18;19;0;0;0;0;37;0;0;5;0;0;0;0;0;5;0;0;2;0;0;0;0;0;2;0;0;6;2;0;0;0;0;8;0;0;2;2;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6587;0;ALEJANDRO GOROSTIAGA ORREGO;D;350;9;9111;NUEVA IMPERIAL;2;0;110;18;20;28;22;38;42;69;69;306;23;14;22;37;26;45;47;75;289;0;1;0;1;1;6;6;0;15;0;1;0;0;0;0;8;0;9;1;0;0;0;0;1;2;0;4;0;1;0;0;0;1;1;2;5;1;2;1;2;2;7;4;0;19;1;3;0;2;1;1;0;1;9
2008;6588;9;ESCUELA BASICA REPUBLICA;E;396;9;9111;NUEVA IMPERIAL;2;0;110;10;13;5;10;9;12;10;23;92;3;11;8;9;14;13;12;13;83;0;0;0;0;4;0;2;0;6;2;0;0;1;0;0;2;2;7;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;3;0;0;0;1;7;0;0;0;0;0;0;0;0;0
2008;6589;7;ESCUELA JUAN XXIII;F;364;9;9111;NUEVA IMPERIAL;2;0;110;10;11;7;9;14;19;17;14;101;5;5;8;12;7;12;13;16;78;0;1;2;0;1;1;2;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;1;0;1;0;1;0;0;0;3;1;1;0;0;0;1;0;0;3
2008;6591;9;ESCUELA FEDERICO GARCIA LORCA;F;807;9;9111;NUEVA IMPERIAL;2;0;163;0;11;8;6;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;11;1;4;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;4;1;1;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2008;6593;5;EL CRUCERO;G;354;9;9111;NUEVA IMPERIAL;2;1;110;3;2;1;2;3;1;1;2;15;2;4;1;0;1;4;1;8;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2;0;0;1;0;0;0;2;0;3
2008;6594;3;LOS AVELLANOS;G;355;9;9121;CHOLCHOL;2;1;110;2;0;1;3;3;0;0;0;9;0;0;4;1;1;3;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
